pid,lat,lon
60656|1055083195|1932913973,41.97409821,-87.84397125
60656|1057232734|0533340597,41.97130585,-87.81842041
60656|1076184003|2001205356,41.97190094,-87.79753113
60656|1076245812|3695377788,41.96868515,-87.80487823
60656|1078179952|1351279685,41.97159576,-87.83929443
60656|1084522434|1613403435,41.97486877,-87.81324005
60656|1089382733|0570398048,41.97928619,-87.80701447
60656|1089466313|4227159151,41.97458649,-87.84519196
60656|1095683849|0401668260,41.97286224,-87.78916168
60656|1101805633|1971050930,41.97546768,-87.80473328
60656|1115123780|0905324402,41.97506714,-87.81692505
60656|1119374094|2880266673,41.97829819,-87.83899689
60656|1120738054|1263718169,41.97202682,-87.79655457
60656|1121142675|3863908736,41.97960663,-87.82069397
60656|1122368050|2340587542,41.96902847,-87.80253601
60656|1122449779|3658614471,41.97635651,-87.84152985
60656|1129021907|4092083601,41.97973633,-87.79880524
60656|1136007645|1286176975,41.97596741,-87.83664703
60656|1137526291|0012927332,41.97089767,-87.78919220
60656|1141270684|2400834532,41.97828674,-87.83978271
60656|1141275435|0620669254,41.97768021,-87.79756165
60656|1142660194|2409256030,41.97683334,-87.84373474
60656|1144320359|0626865833,41.97267151,-87.79756165
60656|1148348403|2407670610,41.97598267,-87.82206726
60656|1157040614|3952427797,41.98090363,-87.80464935
60656|1163187951|1085010446,41.97828674,-87.84008026
60656|1165160851|2927603726,41.97310638,-87.80707550
60656|1176081925|2266760746,41.97970200,-87.80236816
60656|1182202205|1640301019,41.97229767,-87.80478668
60656|1184519555|0334323688,41.97453308,-87.84519196
60656|1197085774|1502767115,41.97039413,-87.79876709
60656|1200303229|3449670246,41.96852875,-87.80135345
60656|1200613281|1778358821,41.97388077,-87.79033661
60656|1200786420|1602812156,41.97560120,-87.78942871
60656|1203317759|2824169737,41.97990799,-87.80157471
60656|1206730415|0792325243,41.97381210,-87.80593109
60656|1225550286|3492628366,41.97256088,-87.79755402
60656|1229346255|0080747636,41.97378922,-87.84155273
60656|1239384228|2447808526,41.98032761,-87.80352020
60656|1256343807|0630385817,41.97861862,-87.80733490
60656|1261669035|2946738819,41.97623062,-87.81321716
60656|1262586968|0019650697,41.97629166,-87.84152985
60656|1264335631|0258997439,41.97596741,-87.83664703
60656|1266281545|1514468661,41.97596741,-87.83664703
60656|1268048946|0472005560,41.97383499,-87.83887482
60656|1282148626|2450682467,41.97868729,-87.81983948
60656|1289543261|0041568771,41.97009659,-87.84127808
60656|1290118667|0413346155,41.96914291,-87.80603790
60656|1290550735|1980250559,41.96864319,-87.79165649
60656|1295778255|1285858251,41.97869873,-87.82067108
60656|1302362845|3640361499,41.97746277,-87.83911896
60656|1303954949|3168083979,41.97024536,-87.80249023
60656|1305311044|0650193181,41.97073364,-87.79513550
60656|1316604422|0041583496,41.97548294,-87.80372620
60656|1320549271|3255949088,41.97992325,-87.79641724
60656|1322875118|3642002376,41.97457123,-87.84519196
60656|1329451160|0630541172,41.97796249,-87.81186676
60656|1337121888|1235370714,41.97600937,-87.84300232
60656|1337478263|1421319592,41.97748184,-87.83759308
60656|1338217247|2508330384,41.97688675,-87.82221222
60656|1338861896|0824495112,41.97985840,-87.81382751
60656|1341060535|0100251482,41.97383499,-87.83862305
60656|1346991899|1230991052,41.97598267,-87.84519196
60656|1346991899|4173643600,41.97598267,-87.84519196
60656|1355273217|4105285035,41.97265244,-87.80361938
60656|1356123941|2783496407,41.97602844,-87.84227753
60656|1356595683|1226135595,41.97184372,-87.80479431
60656|1358031300|0541475591,41.97840500,-87.79145050
60656|1359246763|0846911626,41.97957993,-87.83900452
60656|1363007021|1857582491,41.97645187,-87.83533478
60656|1379329595|2101693686,41.97200012,-87.80598450
60656|1382993932|1463597137,41.97871017,-87.79389191
60656|1386397987|3637201249,41.97597122,-87.81946564
60656|1389015719|1045938391,41.97683716,-87.84336853
60656|1395003601|2463504187,41.97868729,-87.81970978
60656|1417052044|3741558604,41.97506332,-87.82271576
60656|1425297103|3955212093,41.97628021,-87.79272461
60656|1430031746|3198368092,41.97376251,-87.84294128
60656|1432965213|4277634540,41.97779846,-87.82209015
60656|1436330684|1384346535,41.97668839,-87.84152222
60656|1444341457|2613264966,41.97422791,-87.81781006
60656|1448978206|1336622584,41.96936035,-87.79647827
60656|1449338054|0709620550,41.97665024,-87.79148865
60656|1452232591|3549937387,41.97464752,-87.81569672
60656|1469908956|1041206343,41.97511673,-87.81980133
60656|1475738668|1303601068,41.97602081,-87.84246826
60656|1478902010|3598247717,41.97557068,-87.79351807
60656|1484199839|2468062998,41.97024536,-87.79997253
60656|1485860959|3591491277,41.97642517,-87.79272461
60656|1487463159|1191008970,41.97609329,-87.79393005
60656|1497079807|2306969466,41.96886063,-87.79650116
60656|1501464541|3178819857,41.97681427,-87.84478760
60656|1502090538|3892818623,41.97412872,-87.79881287
60656|1512547241|3074246083,41.97788620,-87.80754852
60656|1517559087|1908631735,41.97438049,-87.80121613
60656|1520587936|0199446882,41.97656250,-87.82497406
60656|1530221818|3250414023,41.97421265,-87.84394073
60656|1531504471|3179666728,41.97869110,-87.82259369
60656|1531504471|3624944576,41.97869110,-87.82259369
60656|1538724765|1253285387,41.97459793,-87.84519196
60656|1546581587|1967336856,41.97687912,-87.81996155
60656|1547631640|0255014236,41.97392273,-87.86235809
60656|1547844564|2771264336,41.97560501,-87.78919983
60656|1552754685|1555694113,41.97310638,-87.80707550
60656|1553864926|0590771745,41.97586823,-87.79515839
60656|1554636718|4256362109,41.98021317,-87.83771515
60656|1556273335|2093482375,41.97629929,-87.80930328
60656|1572817634|0379735876,41.97626114,-87.84152985
60656|1577636639|0357753147,41.97293472,-87.79510498
60656|1578851849|3931914658,41.97459793,-87.84519196
60656|1579029046|0095673339,41.97902298,-87.83151245
60656|1589595823|2168139109,41.97746277,-87.83911896
60656|1593601125|0987294536,41.97375870,-87.84333038
60656|1596329747|0672663352,41.97019577,-87.80118561
60656|1597102968|1270009054,41.97644043,-87.83392334
60656|1597678562|4285673069,41.97288895,-87.80361938
60656|1599630142|3347766256,41.98074341,-87.80465698
60656|1604783708|1254385131,41.97374725,-87.84400177
60656|1607099492|1704511313,41.97629547,-87.80480194
60656|1610359232|0279810415,41.97240448,-87.79149628
60656|1611327032|3561177079,41.97060394,-87.80245972
60656|1612886668|0989912119,41.97644043,-87.83387756
60656|1614128130|2861096538,41.97598267,-87.84484863
60656|1618190903|1953175849,41.97229767,-87.84019470
60656|1618916295|2595412718,41.97679138,-87.80707550
60656|1625162304|1183996787,41.97715759,-87.80815125
60656|1633947618|2548432994,41.98021698,-87.83750153
60656|1639236951|3723092213,41.97598267,-87.84477997
60656|1639871585|0687866050,41.97992325,-87.79138947
60656|1639871585|0852897765,41.97992325,-87.79138947
60656|1640480545|0112849595,41.97009659,-87.84127808
60656|1649407648|1338103224,41.95973969,-87.84170532
60656|1650124121|3886586860,41.98087311,-87.81276703
60656|1659671655|3683861911,41.97940826,-87.79922485
60656|1660851535|3945708627,41.97744370,-87.83964539
60656|1669976953|0654350867,41.97521591,-87.83740997
60656|1676032892|1171606714,41.97390366,-87.79882050
60656|1688113928|0277186629,41.97822189,-87.79267120
60656|1700535499|3673889120,41.97269058,-87.79756165
60656|1708864802|3355371622,41.97822571,-87.79025269
60656|1713496662|2772985918,41.97422028,-87.81814575
60656|1716989801|1126151347,41.97598267,-87.82070160
60656|1721201780|3716186866,41.97450638,-87.81324005
60656|1722721008|0809964626,41.97423553,-87.84396362
60656|1722954145|1839299711,41.97744370,-87.79633331
60656|1725119983|0388284060,41.97556686,-87.79411316
60656|1736261962|2592719244,41.97427368,-87.80121613
60656|1736603028|0105390007,41.97919846,-87.83979797
60656|1747459823|2351337784,41.97508240,-87.84511566
60656|1748362029|3505321424,41.97921371,-87.83916473
60656|1759113576|4130060684,41.97073364,-87.79756165
60656|1759740766|2793730353,41.97558975,-87.79083252
60656|1759740766|4035626994,41.97558975,-87.79083252
60656|1764854299|0060551981,41.98002625,-87.82388306
60656|1773315809|1535539282,41.97745514,-87.83935547
60656|1774695453|2762631766,41.97441101,-87.80243683
60656|1784360021|3487967663,41.98044586,-87.80406952
60656|1785402002|0735455634,41.98074341,-87.83427429
60656|1788257376|0625430308,41.97262573,-87.78916931
60656|1793703153|0367550291,41.97416687,-87.82205963
60656|1793873614|0679644817,41.97742844,-87.84000397
60656|1798090551|4140949882,41.97261047,-87.79998779
60656|1801766066|3942437990,41.97602844,-87.84223175
60656|1807376797|1554225455,41.97684097,-87.84296417
60656|1808931973|1530671193,41.96130371,-87.83809662
60656|1809609256|2928203904,41.97602844,-87.84223175
60656|1810081327|1335665009,41.97509384,-87.84442902
60656|1811377054|3085343731,41.97828674,-87.78904724
60656|1816791747|0926160049,41.98021698,-87.83753967
60656|1829089928|3346267759,41.98093033,-87.80979156
60656|1830295899|3383539496,41.97681427,-87.84490967
60656|1834218185|1265450533,41.97557068,-87.83911133
60656|1839826096|3839593868,41.97705841,-87.80229950
60656|1840838759|0088504679,41.97310638,-87.80707550
60656|1844552238|3264744085,41.97479630,-87.81324005
60656|1845695309|3856420822,41.97604370,-87.84162903
60656|1849280183|2448373183,41.97860336,-87.80354309
60656|1851539591|1818601263,41.97560501,-87.78916168
60656|1855568978|1798034441,41.97087479,-87.83982849
60656|1863422394|3767640177,41.97036362,-87.79634857
60656|1882926944|1627114685,41.97567368,-87.83427429
60656|1890684012|1197475455,41.97941589,-87.79642487
60656|1891802670|2598104795,41.97825623,-87.79409790
60656|1896958475|0761548243,41.97299576,-87.84100342
60656|1897948383|0703997074,41.97631073,-87.80371857
60656|1898930591|2955669072,41.97687912,-87.82257080
60656|1907065137|3372245866,41.97742844,-87.79154205
60656|1913325830|3820225533,41.97991180,-87.80159760
60656|1918036101|0773107057,41.97920990,-87.83935547
60656|1919362544|1767492197,41.97903442,-87.83151245
60656|1920693247|0010634358,41.96900177,-87.80369568
60656|1924748968|1384189941,41.97359848,-87.86682129
60656|1924927375|0796627282,41.97009659,-87.84127808
60656|1926012518|2936478188,41.97696686,-87.82427979
60656|1928909366|2157955251,41.97013092,-87.79029083
60656|1932713328|0104061722,41.97375488,-87.84345245
60656|1935948903|4281096174,41.97403717,-87.80592346
60656|1943982981|0061742394,41.97566986,-87.83450317
60656|1955226415|1092957015,41.98117828,-87.80757904
60656|1955815031|2246475348,41.97908020,-87.80102539
60656|1964140812|3192484977,41.97421265,-87.81981659
60656|1964893542|0705245549,41.97335434,-87.83838654
60656|1964893542|1712532307,41.97335434,-87.83838654
60656|1967620345|0462029685,41.97759628,-87.79632568
60656|1972795390|2429415205,41.97185516,-87.80036163
60656|1980074125|2020597768,41.98020935,-87.83778381
60656|1980201648|0497456372,41.97565842,-87.83518219
60656|1985686699|3075073064,41.97420883,-87.82182312
60656|1986660894|0364747793,41.97931671,-87.83790588
60656|1987511735|0653882799,41.97963715,-87.81745911
60656|1992451589|3359343842,41.97711182,-87.79963684
60656|1992683125|0911116406,41.97721863,-87.83334351
60656|2002102622|0242785917,41.97557068,-87.83911133
60656|2008011016|0889504215,41.97284317,-87.80709839
60656|2008856085|1905053815,41.97517776,-87.84005737
60656|2010297393|3642766258,41.97509384,-87.84426880
60656|2019104189|1620576265,41.98060226,-87.81720734
60656|2020598195|1109161736,41.97660446,-87.81318665
60656|2024665055|2298407630,41.97443390,-87.84397888
60656|2032854660|1820452525,41.97512054,-87.81958008
60656|2044056230|4162377452,41.97219849,-87.80597687
60656|2054862238|2310332778,41.97632599,-87.80259705
60656|2055165609|3621265987,41.97421265,-87.84394073
60656|2058341100|1831118757,41.97946167,-87.79641724
60656|2059234794|0194432403,41.96915817,-87.80603790
60656|2064510903|2728566174,41.97991943,-87.79586029
60656|2086141975|0360461773,41.97411346,-87.84396362
60656|2101173678|2059139665,41.98014832,-87.84013367
60656|2106726287|4189836853,41.97624207,-87.79393005
60656|2115551852|2920381456,41.97940063,-87.80701447
60656|2120518147|2085124046,41.97513199,-87.84227753
60656|2135359531|1546568382,41.97829437,-87.83917236
60656|2141807685|2583841545,41.98129272,-87.79373932
60656|2142294653|3340020850,41.98126221,-87.78897858
60656|2144811404|1832824138,41.97723389,-87.79633331
60656|2148364803|2780823313,41.97024918,-87.80484772
60656|2150929603|1059723044,41.97736359,-87.79270172
60656|2155457933|2334506802,41.97602081,-87.84256744
60656|2157174373|1705744696,41.97026443,-87.80249023
60656|2159073181|0200637228,41.97819138,-87.79267120
60656|2165428978|0598040519,41.96857452,-87.80369568
60656|2169125605|0264963923,41.97778320,-87.81974030
60656|2170614212|0528864871,41.97212982,-87.79389954
60656|2176751430|3197202815,41.97809219,-87.81185913
60656|2180859755|2220685059,41.97919846,-87.83972931
60656|2186419859|3007607376,41.97626114,-87.84152985
60656|2190933352|1530064270,41.97706223,-87.80095673
60656|2202128512|1113787689,41.97604370,-87.84152985
60656|2210830317|1160700383,41.97827530,-87.81009674
60656|2211019832|0731817807,41.97598267,-87.84539032
60656|2218202078|1234640784,41.97656631,-87.84152222
60656|2228019428|0904124745,41.97671127,-87.79271698
60656|2234999918|2793744490,41.97937775,-87.79022217
60656|2236705495|0209560810,41.96870804,-87.79892731
60656|2238173710|2484491537,41.97443771,-87.84519196
60656|2238406441|3707154803,41.97310638,-87.80707550
60656|2247387473|1369544559,41.97435379,-87.80121613
60656|2276013786|1233706505,41.97043991,-87.79634094
60656|2278985126|3506687116,41.97993088,-87.78900909
60656|2285637668|0133239483,41.97882080,-87.80102539
60656|2297795453|2576178495,41.97451782,-87.84519196
60656|2301530823|0444465448,41.97801208,-87.81679535
60656|2302038742|1741888482,41.97310257,-87.83839417
60656|2308008160|3505603359,41.97974777,-87.79582977
60656|2309360525|1623842076,41.97133255,-87.84098053
60656|2310068551|2843086116,41.96365738,-87.83855438
60656|2311177971|3987795796,41.97906113,-87.83037567
60656|2313340546|2806823121,41.97187805,-87.79801941
60656|2313694980|2617412406,41.97597885,-87.82228851
60656|2316028411|1493151428,41.96861649,-87.79531860
60656|2323649532|2940720860,41.97087097,-87.83988190
60656|2323845480|4263482411,41.96855164,-87.80254364
60656|2327082214|4134313830,41.98021317,-87.83760834
60656|2328676614|2059837970,41.97557068,-87.83911133
60656|2332453945|3724224430,41.97405624,-87.84397125
60656|2335021217|0347510584,41.97983932,-87.83645630
60656|2341722623|1931083322,41.97461319,-87.84519196
60656|2347644670|1721518342,41.97782516,-87.79756165
60656|2351736268|2005614550,41.98012543,-87.83188629
60656|2352085366|3554670017,41.97625351,-87.79393005
60656|2354520805|3182033563,41.98082352,-87.80582428
60656|2354753893|2001474626,41.97598267,-87.84500122
60656|2358501154|0740479670,41.97705078,-87.81188965
60656|2359391321|0640354662,41.97428894,-87.80001831
60656|2359677373|1147946953,41.97594833,-87.79878998
60656|2368507807|1109894984,41.98021698,-87.83757782
60656|2370620731|2758191079,41.97377777,-87.84227753
60656|2372355266|0826351198,41.97684479,-87.84252167
60656|2375911742|1526276190,41.97603226,-87.84205627
60656|2384223742|3682987762,41.97013092,-87.79757690
60656|2388856666|0557454603,41.97174072,-87.81748962
60656|2391162080|3148804431,41.97932053,-87.80236816
60656|2391263045|2978857280,41.97749710,-87.79175568
60656|2407786520|0753286682,41.98014832,-87.84003448
60656|2408610210|0310426289,41.97299576,-87.84100342
60656|2409642400|4085244485,41.98048019,-87.82382202
60656|2409847250|2104429695,41.96402740,-87.83776093
60656|2415812194|3072545154,41.97551346,-87.80021667
60656|2417886009|0576875999,41.96365738,-87.83855438
60656|2418545740|2852939129,41.96878433,-87.80370331
60656|2420117964|3873456108,41.98015976,-87.80276489
60656|2424284764|2850192646,41.97981644,-87.80114746
60656|2425335906|4016745370,41.97598648,-87.82199097
60656|2425757428|2767642269,41.97744751,-87.83954620
60656|2426141255|1849761710,41.97372818,-87.80120850
60656|2428141578|0197058502,41.97961044,-87.82205963
60656|2429196436|3051557181,41.98003769,-87.83901978
60656|2434532492|2716403550,41.97966003,-87.79140472
60656|2435312158|3436791715,41.97531509,-87.80507660
60656|2440347567|4197895039,41.97682953,-87.81681824
60656|2441320788|0779787347,41.96396255,-87.83677673
60656|2441544407|2320188673,41.97253799,-87.79389191
60656|2442540647|3091129763,41.97947693,-87.83645630
60656|2449095519|1762469301,41.97596741,-87.83664703
60656|2471058230|1715631428,41.97425079,-87.79881287
60656|2481741522|2420429341,41.97641373,-87.82944489
60656|2484716603|4086392973,41.97450256,-87.79396057
60656|2490540141|2004926778,41.97603226,-87.84196472
60656|2499146833|2607960300,41.96369171,-87.84472656
60656|2499244766|3296565597,41.98117828,-87.80757904
60656|2501236367|0386432475,41.96057892,-87.84001923
60656|2502985875|3527072038,41.97376633,-87.84273529
60656|2513524886|1348682849,41.97395706,-87.78913116
60656|2515846936|4119011001,41.97788239,-87.80722046
60656|2516706914|3646248729,41.98088074,-87.81007385
60656|2517767061|2070793285,41.97566605,-87.83467102
60656|2527479151|1055477949,41.97997284,-87.79016876
60656|2527479151|2256995364,41.97997284,-87.79016876
60656|2530324489|1189311952,41.97637558,-87.79029083
60656|2534565430|4151374065,41.97391891,-87.80121613
60656|2551823819|0391057886,41.97517395,-87.84020233
60656|2556527925|2310984212,41.98021317,-87.80118561
60656|2558202135|1184862500,41.97726440,-87.79102325
60656|2560869756|3582103895,41.96514130,-87.84593964
60656|2566091647|0149387195,41.97681046,-87.78960419
60656|2566226843|0643866939,41.97375488,-87.84338379
60656|2567116531|0117303193,41.97784805,-87.80068207
60656|2579601033|0835680084,41.97996902,-87.80001068
60656|2579686823|1191213972,41.97546768,-87.80521393
60656|2581995811|0093888317,41.97627640,-87.79393005
60656|2584420861|1507012847,41.97781372,-87.79875946
60656|2596487993|3429250433,41.96942139,-87.79396820
60656|2599071654|4017095303,41.97521591,-87.83745575
60656|2601879924|0509441591,41.97449493,-87.84153748
60656|2606066306|0410629647,41.97568130,-87.83380890
60656|2607217033|0540316349,41.98040009,-87.80386353
60656|2612797426|1951241691,41.97463226,-87.81569672
60656|2613001899|3825720737,41.97584915,-87.79757690
60656|2619311919|2830621528,41.97551727,-87.79978943
60656|2623793004|3747122265,41.97385788,-87.79397583
60656|2626423180|0730041339,41.97744751,-87.82479858
60656|2627746354|1275071069,41.98017120,-87.83917236
60656|2631744154|0466195787,41.97853851,-87.79388428
60656|2634363136|3294296552,41.97802734,-87.79756165
60656|2640855440|1660554813,41.97714996,-87.80751038
60656|2640855440|1869222598,41.97714996,-87.80751038
60656|2652535182|2716115107,41.97064209,-87.79756165
60656|2664249028|2884084207,41.97710037,-87.81314850
60656|2669191754|2878593037,41.96247482,-87.84161377
60656|2670146585|1023175952,41.97024155,-87.78918457
60656|2675282847|0064947712,41.97920227,-87.83959961
60656|2675829408|1474206965,41.98029327,-87.81073761
60656|2680597913|1271336654,41.97547913,-87.80378723
60656|2686438068|2958339703,41.97443390,-87.84397888
60656|2688169378|0719609054,41.97683716,-87.83664703
60656|2690056678|3691920174,41.97644424,-87.83482361
60656|2691988741|0705102287,41.97920990,-87.83935547
60656|2694747007|3456639662,41.97586060,-87.79878998
60656|2696042078|2090595813,41.97644043,-87.83390045
60656|2700005016|3253593829,41.97828674,-87.83998108
60656|2716602506|2941349034,41.97421265,-87.84394073
60656|2717453026|2609373655,41.97736740,-87.84146118
60656|2720412196|1368443874,41.97443390,-87.84397888
60656|2728399612|1276862488,41.97433472,-87.79639435
60656|2729195960|1338195387,41.97814941,-87.79267120
60656|2729632301|4102193789,41.98153687,-87.79256439
60656|2730085827|2393082616,41.97279739,-87.79389191
60656|2737202761|2315237160,41.97689056,-87.82213593
60656|2737481039|0005852893,41.97982407,-87.79759216
60656|2740952874|1064809268,41.97956848,-87.79020691
60656|2744408030|3169799718,41.97512817,-87.84244537
60656|2751435551|3568229282,41.97557449,-87.79280853
60656|2755374953|0622443534,41.97959137,-87.81925964
60656|2757999463|0113756060,41.97064590,-87.79149628
60656|2760116360|4261049856,41.97596359,-87.79635620
60656|2770215819|0774087452,41.97644806,-87.83515167
60656|2770889988|0643918390,41.96884155,-87.79396820
60656|2770889988|2067595357,41.96884155,-87.79396820
60656|2771360784|1715496230,41.97597122,-87.82260895
60656|2774089574|2328781503,41.97975540,-87.80086517
60656|2779952494|2959908243,41.96903229,-87.79039764
60656|2786502179|1144475778,41.97706604,-87.80363464
60656|2800021454|2777828907,41.97918701,-87.84024048
60656|2806270290|4157819089,41.97508621,-87.84489441
60656|2811900672|2195530931,41.97990417,-87.79138947
60656|2816742132|0544316518,41.97390366,-87.80244446
60656|2818085628|3792653105,41.98087692,-87.81003571
60656|2820100240|1435589398,41.97721481,-87.83562469
60656|2820685883|2013929441,41.96874619,-87.80603790
60656|2821731799|1297474343,41.97536850,-87.83280182
60656|2840735647|2673614333,41.97377777,-87.84227753
60656|2846701163|0011090390,41.97375488,-87.84350586
60656|2846899070|0587232236,41.97262573,-87.79150391
60656|2850410751|4026432218,41.96878815,-87.79879761
60656|2860724185|0625131660,41.97828674,-87.84008026
60656|2862396180|2344282149,41.98064423,-87.79999542
60656|2864790446|4141147475,41.97158813,-87.81748962
60656|2865001616|3701786146,41.97652817,-87.80472565
60656|2865230322|4144373847,41.97598648,-87.84394073
60656|2866507694|3101872177,41.98014450,-87.84023285
60656|2870507628|2286350101,41.96229172,-87.83969116
60656|2873357367|1850237036,41.97517776,-87.83993530
60656|2874185440|2740379482,41.97639084,-87.84152985
60656|2876385435|0362308729,41.98096848,-87.79130554
60656|2876499614|2099474125,41.97655106,-87.84152222
60656|2884202508|1757723568,41.97655869,-87.82528687
60656|2891013306|3895250885,41.97447586,-87.80814362
60656|2893575630|0680664248,41.97195816,-87.79655457
60656|2893933884|2965769219,41.97546387,-87.80708313
60656|2894136591|3025817678,41.97819138,-87.79267120
60656|2894379034|2269779218,41.97901535,-87.80935669
60656|2896356069|4279799084,41.97546768,-87.80516052
60656|2896577712|2857247151,41.97707367,-87.80562592
60656|2899493005|2470484256,41.97920990,-87.83933258
60656|2908996388|0031170427,41.97841644,-87.80233765
60656|2913337141|1827341963,41.97689056,-87.82428741
60656|2913337141|3221822899,41.97689056,-87.82428741
60656|2916503890|0931353786,41.97932434,-87.83734131
60656|2917886201|4285194390,41.98142624,-87.79255676
60656|2932299359|4192009976,41.97048569,-87.80602264
60656|2934616366|2763043809,41.97610855,-87.79272461
60656|2935001647|1644480795,41.97409058,-87.79640198
60656|2945277119|3358488157,41.97034836,-87.79756927
60656|2947227355|0344652895,41.97086716,-87.84003448
60656|2950486310|2865979010,41.97307587,-87.84001923
60656|2954590826|3670888064,41.97687149,-87.82279205
60656|2955916565|2472323683,41.97376251,-87.84300995
60656|2957175604|2672321172,41.97602081,-87.84246826
60656|2958158409|2371686373,41.96898651,-87.80603790
60656|2959132612|0068448639,41.97950363,-87.79141998
60656|2963295754|0049889689,41.97742462,-87.84009552
60656|2966051977|1809525610,41.97421265,-87.84394073
60656|2966915820|4093066030,41.98016739,-87.83919525
60656|2971814707|0425588967,41.97389603,-87.84397125
60656|2976823162|3551359267,41.97959518,-87.82922363
60656|2979247247|4083059051,41.97674179,-87.83664703
60656|2979571750|1757393645,41.97687531,-87.84152222
60656|2985802284|1280999086,41.97631454,-87.80346680
60656|2993205406|0645796045,41.97656631,-87.84152222
60656|2996224568|3804886315,41.97232819,-87.79149628
60656|2996702617|1647790407,41.97031403,-87.80366516
60656|3003676926|2396933181,41.97426987,-87.80359650
60656|3016748905|4241502061,41.97782135,-87.79389191
60656|3019806039|3907416704,41.97837448,-87.79756165
60656|3020338496|3552959864,41.97375870,-87.84327698
60656|3021566074|3319318292,41.97791672,-87.83664703
60656|3028371523|0615983596,41.97382355,-87.80593109
60656|3034391625|1082562890,41.96915436,-87.79878998
60656|3034722398|3230553288,41.97918701,-87.84031677
60656|3037918276|1820040974,41.97788620,-87.80762482
60656|3045594690|2325626196,41.97921753,-87.83898926
60656|3046867294|2723519324,41.97917938,-87.80102539
60656|3051431226|1943571315,41.97517776,-87.84001160
60656|3055045070|1058365566,41.98007202,-87.81678772
60656|3059230570|4009530813,41.97508621,-87.84497070
60656|3059322177|3550107124,41.97721481,-87.83454132
60656|3059368739|0024886934,41.97408676,-87.80592346
60656|3062416642|3475267818,41.97932816,-87.81279755
60656|3063417398|2798714733,41.96124649,-87.84027100
60656|3070145031|0053478438,41.97707367,-87.80483246
60656|3071542115|1111971372,41.97684860,-87.84155273
60656|3072475222|1042745371,41.98108673,-87.81192780
60656|3072475222|3081983058,41.98108673,-87.81192780
60656|3076231466|0529212512,41.97381973,-87.86233521
60656|3076451690|2338183672,41.97788620,-87.80741882
60656|3077168377|2547029904,41.97545242,-87.82714081
60656|3083187928|1676314981,41.97085571,-87.84098816
60656|3090595889|3148644881,41.97598267,-87.84506989
60656|3090996730|2434743298,41.98028564,-87.79252625
60656|3092286005|2172336266,41.97256851,-87.80478668
60656|3094459801|1304973383,41.97532272,-87.81323242
60656|3097374863|2147205375,41.97377014,-87.84260559
60656|3101968538|0933916754,41.97086334,-87.84030151
60656|3105764702|0191649600,41.97661591,-87.84152222
60656|3120983915|3538057578,41.98007965,-87.79673767
60656|3123092955|2398096900,41.97655106,-87.82567596
60656|3128198881|4176532254,41.97692108,-87.81744385
60656|3129643634|2339822013,41.97892380,-87.79872894
60656|3130679156|2868194277,41.97856522,-87.80584717
60656|3135570280|1352506987,41.97686768,-87.81030273
60656|3135821572|3242494316,41.98015976,-87.83953857
60656|3144044607|0765796916,41.97505188,-87.82306671
60656|3144700425|1396711858,41.98086548,-87.80604553
60656|3145373933|3792162263,41.97432327,-87.78912354
60656|3151965196|2621491287,41.97384262,-87.84397125
60656|3152035811|4002272016,41.96230698,-87.83801270
60656|3155123751|3185119439,41.97557068,-87.83911133
60656|3159693205|0118537964,41.97270584,-87.79388428
60656|3163098112|2940312850,41.97710037,-87.81681061
60656|3170550161|1949756258,41.97830582,-87.78904724
60656|3181912610|2286842190,41.97047424,-87.79028320
60656|3182731948|3374147191,41.98102951,-87.80980682
60656|3184558400|0922548572,41.97289658,-87.79510498
60656|3194977769|0687480784,41.97053909,-87.79876709
60656|3207971580|0558743380,41.97746277,-87.83911896
60656|3209526057|0098403989,41.97544479,-87.82788849
60656|3209917798|1470283800,41.97455978,-87.84519196
60656|3212570831|2497268946,41.96348572,-87.84317780
60656|3221011252|0726959996,41.97766113,-87.79026794
60656|3222043671|1793964972,41.97617722,-87.79515076
60656|3230443105|0116589346,41.96867752,-87.80603790
60656|3235799363|1781649523,41.97552490,-87.79848480
60656|3245318875|1034585813,41.97568130,-87.80708313
60656|3248318543|4095496661,41.97687149,-87.81316376
60656|3252493428|2629907398,41.98075104,-87.81382751
60656|3258005923|0927072891,41.97380829,-87.79759979
60656|3258297745|3316649466,41.97443390,-87.84397888
60656|3258297745|3885592369,41.97443390,-87.84397888
60656|3261018350|3417976700,41.97624207,-87.81092834
60656|3265655916|2508911421,41.97614288,-87.79029083
60656|3273611775|0721003304,41.96120834,-87.84162140
60656|3276009600|2478232687,41.97921753,-87.83901215
60656|3281992180|1754688990,41.97551727,-87.79943085
60656|3282586193|2121291175,41.97909546,-87.83151245
60656|3283527911|2184055549,41.97604370,-87.84152985
60656|3285870018|3758973222,41.97508240,-87.84519196
60656|3292632406|2313491321,41.97967148,-87.80236816
60656|3296938103|0691622893,41.97371674,-87.80120850
60656|3303607867|2765552829,41.97370911,-87.80593109
60656|3310548853|0507350747,41.97827530,-87.80999756
60656|3315271317|3513475288,41.97960281,-87.82248688
60656|3315452007|2195533899,41.97727966,-87.79756165
60656|3318649146|2009088370,41.96302414,-87.83816528
60656|3326379928|2035412346,41.97807693,-87.79354858
60656|3333254936|0151748047,41.97602844,-87.79272461
60656|3333920233|4142812597,41.97829437,-87.83917236
60656|3337364977|0058244456,41.97380066,-87.84397125
60656|3339201465|3766292264,41.97601700,-87.81724548
